products,,,,,,,,
ProductID,Name,Category,Price,SupplierID,StockQuantity,,,
1,Author,Home & Garden,999.99,82,743,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity)","('1', 'Author', 'Home & Garden', '999.99', '82', '743'),"
116,Civil,Toys & Games,21.98,9,223,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('116', 'Civil', 'Toys & Games', '21.98', 9', 223');","('116', 'Civil', 'Toys & Games', '21.98', '9', '223'),"
117,Last,Home & Garden,782.99,79,511,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('117', 'Last', 'Home & Garden', '782.99', 79', 511');","('117', 'Last', 'Home & Garden', '782.99', '79', '511'),"
118,Long,Home & Garden,476.02,74,74,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('118', 'Long', 'Home & Garden', '476.02', 74', 74');","('118', 'Long', 'Home & Garden', '476.02', '74', '74'),"
119,Practice,Home & Garden,51.46,97,879,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('119', 'Practice', 'Home & Garden', '51.46', 97', 879');","('119', 'Practice', 'Home & Garden', '51.46', '97', '879'),"
120,Benefit,Toys & Games,60.25,28,797,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('120', 'Benefit', 'Toys & Games', '60.25', 28', 797');","('120', 'Benefit', 'Toys & Games', '60.25', '28', '797'),"
121,Green,Home & Garden,187.07,51,121,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('121', 'Green', 'Home & Garden', '187.07', 51', 121');","('121', 'Green', 'Home & Garden', '187.07', '51', '121'),"
122,Television,Books,260.21,35,279,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('122', 'Television', 'Books', '260.21', 35', 279');","('122', 'Television', 'Books', '260.21', '35', '279'),"
123,Key,Clothing,172.19,2,208,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('123', 'Key', 'Clothing', '172.19', 2', 208');","('123', 'Key', 'Clothing', '172.19', '2', '208'),"
124,Owner,Books,151.28,57,960,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('124', 'Owner', 'Books', '151.28', 57', 960');","('124', 'Owner', 'Books', '151.28', '57', '960'),"
125,Hard,Clothing,481.65,56,273,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('125', 'Hard', 'Clothing', '481.65', 56', 273');","('125', 'Hard', 'Clothing', '481.65', '56', '273'),"
126,Across,Books,627.67,83,199,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('126', 'Across', 'Books', '627.67', 83', 199');","('126', 'Across', 'Books', '627.67', '83', '199'),"
127,Include,Clothing,161.81,31,273,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('127', 'Include', 'Clothing', '161.81', 31', 273');","('127', 'Include', 'Clothing', '161.81', '31', '273'),"
128,Unit,Electronics,691.84,54,20,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('128', 'Unit', 'Electronics', '691.84', 54', 20');","('128', 'Unit', 'Electronics', '691.84', '54', '20'),"
129,Upon,Books,861.48,22,214,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('129', 'Upon', 'Books', '861.48', 22', 214');","('129', 'Upon', 'Books', '861.48', '22', '214'),"
130,Organization,Home & Garden,54.66,71,259,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('130', 'Organization', 'Home & Garden', '54.66', 71', 259');","('130', 'Organization', 'Home & Garden', '54.66', '71', '259'),"
131,Feel,Clothing,926.22,81,591,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('131', 'Feel', 'Clothing', '926.22', 81', 591');","('131', 'Feel', 'Clothing', '926.22', '81', '591'),"
132,Of,Toys & Games,734.48,17,442,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('132', 'Of', 'Toys & Games', '734.48', 17', 442');","('132', 'Of', 'Toys & Games', '734.48', '17', '442'),"
133,Theory,Toys & Games,366.86,92,782,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('133', 'Theory', 'Toys & Games', '366.86', 92', 782');","('133', 'Theory', 'Toys & Games', '366.86', '92', '782'),"
134,End,Clothing,576.24,93,468,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('134', 'End', 'Clothing', '576.24', 93', 468');","('134', 'End', 'Clothing', '576.24', '93', '468'),"
135,House,Clothing,296.44,83,175,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('135', 'House', 'Clothing', '296.44', 83', 175');","('135', 'House', 'Clothing', '296.44', '83', '175'),"
136,Receive,Clothing,718.07,5,479,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('136', 'Receive', 'Clothing', '718.07', 5', 479');","('136', 'Receive', 'Clothing', '718.07', '5', '479'),"
137,Push,Electronics,213.26,92,811,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('137', 'Push', 'Electronics', '213.26', 92', 811');","('137', 'Push', 'Electronics', '213.26', '92', '811'),"
138,Each,Clothing,727.07,60,393,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('138', 'Each', 'Clothing', '727.07', 60', 393');","('138', 'Each', 'Clothing', '727.07', '60', '393'),"
139,Really,Books,399.2,27,138,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('139', 'Really', 'Books', '399.2', 27', 138');","('139', 'Really', 'Books', '399.2', '27', '138'),"
140,Two,Toys & Games,309.49,72,382,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('140', 'Two', 'Toys & Games', '309.49', 72', 382');","('140', 'Two', 'Toys & Games', '309.49', '72', '382'),"
141,Forget,Toys & Games,970.2,8,503,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('141', 'Forget', 'Toys & Games', '970.2', 8', 503');","('141', 'Forget', 'Toys & Games', '970.2', '8', '503'),"
142,Despite,Toys & Games,683.42,46,36,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('142', 'Despite', 'Toys & Games', '683.42', 46', 36');","('142', 'Despite', 'Toys & Games', '683.42', '46', '36'),"
143,Form,Books,261.29,34,228,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('143', 'Form', 'Books', '261.29', 34', 228');","('143', 'Form', 'Books', '261.29', '34', '228'),"
144,Dinner,Books,324.93,98,851,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('144', 'Dinner', 'Books', '324.93', 98', 851');","('144', 'Dinner', 'Books', '324.93', '98', '851'),"
145,Senior,Electronics,563.58,85,270,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('145', 'Senior', 'Electronics', '563.58', 85', 270');","('145', 'Senior', 'Electronics', '563.58', '85', '270'),"
146,Happen,Home & Garden,921.85,90,545,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('146', 'Happen', 'Home & Garden', '921.85', 90', 545');","('146', 'Happen', 'Home & Garden', '921.85', '90', '545'),"
147,Strategy,Books,817.13,99,270,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('147', 'Strategy', 'Books', '817.13', 99', 270');","('147', 'Strategy', 'Books', '817.13', '99', '270'),"
148,Fast,Home & Garden,73.32,51,198,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('148', 'Fast', 'Home & Garden', '73.32', 51', 198');","('148', 'Fast', 'Home & Garden', '73.32', '51', '198'),"
149,Determine,Home & Garden,56.09,92,586,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('149', 'Determine', 'Home & Garden', '56.09', 92', 586');","('149', 'Determine', 'Home & Garden', '56.09', '92', '586'),"
150,Enjoy,Clothing,442.43,19,882,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('150', 'Enjoy', 'Clothing', '442.43', 19', 882');","('150', 'Enjoy', 'Clothing', '442.43', '19', '882'),"
151,Look,Books,999.2,5,525,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('151', 'Look', 'Books', '999.2', 5', 525');","('151', 'Look', 'Books', '999.2', '5', '525'),"
152,These,Books,984.25,54,136,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('152', 'These', 'Books', '984.25', 54', 136');","('152', 'These', 'Books', '984.25', '54', '136'),"
153,Value,Toys & Games,419.87,40,718,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('153', 'Value', 'Toys & Games', '419.87', 40', 718');","('153', 'Value', 'Toys & Games', '419.87', '40', '718'),"
154,Summer,Home & Garden,355.11,3,95,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('154', 'Summer', 'Home & Garden', '355.11', 3', 95');","('154', 'Summer', 'Home & Garden', '355.11', '3', '95'),"
155,Single,Electronics,182.79,17,560,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('155', 'Single', 'Electronics', '182.79', 17', 560');","('155', 'Single', 'Electronics', '182.79', '17', '560'),"
156,Say,Toys & Games,592.18,22,835,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('156', 'Say', 'Toys & Games', '592.18', 22', 835');","('156', 'Say', 'Toys & Games', '592.18', '22', '835'),"
157,Born,Books,308.74,60,850,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('157', 'Born', 'Books', '308.74', 60', 850');","('157', 'Born', 'Books', '308.74', '60', '850'),"
158,Special,Books,244.27,44,147,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('158', 'Special', 'Books', '244.27', 44', 147');","('158', 'Special', 'Books', '244.27', '44', '147'),"
159,Let,Home & Garden,710.76,75,483,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('159', 'Let', 'Home & Garden', '710.76', 75', 483');","('159', 'Let', 'Home & Garden', '710.76', '75', '483'),"
160,Different,Electronics,411.83,100,761,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('160', 'Different', 'Electronics', '411.83', 100', 761');","('160', 'Different', 'Electronics', '411.83', '100', '761'),"
161,Military,Books,186.4,69,449,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('161', 'Military', 'Books', '186.4', 69', 449');","('161', 'Military', 'Books', '186.4', '69', '449'),"
162,Mrs,Books,312.57,32,201,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('162', 'Mrs', 'Books', '312.57', 32', 201');","('162', 'Mrs', 'Books', '312.57', '32', '201'),"
163,Section,Electronics,188.5,8,75,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('163', 'Section', 'Electronics', '188.5', 8', 75');","('163', 'Section', 'Electronics', '188.5', '8', '75'),"
164,Since,Home & Garden,906.88,26,853,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('164', 'Since', 'Home & Garden', '906.88', 26', 853');","('164', 'Since', 'Home & Garden', '906.88', '26', '853'),"
165,Fall,Books,782.41,47,697,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('165', 'Fall', 'Books', '782.41', 47', 697');","('165', 'Fall', 'Books', '782.41', '47', '697'),"
166,Camera,Electronics,391.92,75,899,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('166', 'Camera', 'Electronics', '391.92', 75', 899');","('166', 'Camera', 'Electronics', '391.92', '75', '899'),"
167,Speech,Home & Garden,111.24,38,687,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('167', 'Speech', 'Home & Garden', '111.24', 38', 687');","('167', 'Speech', 'Home & Garden', '111.24', '38', '687'),"
168,Involve,Home & Garden,387.63,21,31,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('168', 'Involve', 'Home & Garden', '387.63', 21', 31');","('168', 'Involve', 'Home & Garden', '387.63', '21', '31'),"
169,Scientist,Home & Garden,148.88,86,836,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('169', 'Scientist', 'Home & Garden', '148.88', 86', 836');","('169', 'Scientist', 'Home & Garden', '148.88', '86', '836'),"
170,Involve,Electronics,609.61,28,817,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('170', 'Involve', 'Electronics', '609.61', 28', 817');","('170', 'Involve', 'Electronics', '609.61', '28', '817'),"
171,Edge,Books,172,98,681,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('171', 'Edge', 'Books', '172', 98', 681');","('171', 'Edge', 'Books', '172', '98', '681'),"
172,Which,Electronics,785.17,96,913,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('172', 'Which', 'Electronics', '785.17', 96', 913');","('172', 'Which', 'Electronics', '785.17', '96', '913'),"
173,Set,Toys & Games,277.97,34,991,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('173', 'Set', 'Toys & Games', '277.97', 34', 991');","('173', 'Set', 'Toys & Games', '277.97', '34', '991'),"
174,Husband,Home & Garden,102.93,1,106,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('174', 'Husband', 'Home & Garden', '102.93', 1', 106');","('174', 'Husband', 'Home & Garden', '102.93', '1', '106'),"
175,Listen,Electronics,110.25,40,642,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('175', 'Listen', 'Electronics', '110.25', 40', 642');","('175', 'Listen', 'Electronics', '110.25', '40', '642'),"
176,Add,Electronics,454.55,16,298,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('176', 'Add', 'Electronics', '454.55', 16', 298');","('176', 'Add', 'Electronics', '454.55', '16', '298'),"
177,Have,Clothing,750.14,17,631,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('177', 'Have', 'Clothing', '750.14', 17', 631');","('177', 'Have', 'Clothing', '750.14', '17', '631'),"
178,Institution,Toys & Games,430.02,96,357,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('178', 'Institution', 'Toys & Games', '430.02', 96', 357');","('178', 'Institution', 'Toys & Games', '430.02', '96', '357'),"
179,Chance,Clothing,528.84,15,900,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('179', 'Chance', 'Clothing', '528.84', 15', 900');","('179', 'Chance', 'Clothing', '528.84', '15', '900'),"
180,Peace,Books,478.15,87,828,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('180', 'Peace', 'Books', '478.15', 87', 828');","('180', 'Peace', 'Books', '478.15', '87', '828'),"
181,Break,Books,519.87,35,626,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('181', 'Break', 'Books', '519.87', 35', 626');","('181', 'Break', 'Books', '519.87', '35', '626'),"
182,Value,Books,627.93,78,487,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('182', 'Value', 'Books', '627.93', 78', 487');","('182', 'Value', 'Books', '627.93', '78', '487'),"
183,Partner,Books,777.42,23,520,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('183', 'Partner', 'Books', '777.42', 23', 520');","('183', 'Partner', 'Books', '777.42', '23', '520'),"
184,Suddenly,Electronics,700.34,97,429,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('184', 'Suddenly', 'Electronics', '700.34', 97', 429');","('184', 'Suddenly', 'Electronics', '700.34', '97', '429'),"
185,Skin,Clothing,374.06,88,838,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('185', 'Skin', 'Clothing', '374.06', 88', 838');","('185', 'Skin', 'Clothing', '374.06', '88', '838'),"
186,Area,Toys & Games,921.47,48,269,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('186', 'Area', 'Toys & Games', '921.47', 48', 269');","('186', 'Area', 'Toys & Games', '921.47', '48', '269'),"
187,Hand,Toys & Games,974.06,61,461,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('187', 'Hand', 'Toys & Games', '974.06', 61', 461');","('187', 'Hand', 'Toys & Games', '974.06', '61', '461'),"
188,No,Electronics,358.16,68,47,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('188', 'No', 'Electronics', '358.16', 68', 47');","('188', 'No', 'Electronics', '358.16', '68', '47'),"
189,Minute,Electronics,600.69,32,174,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('189', 'Minute', 'Electronics', '600.69', 32', 174');","('189', 'Minute', 'Electronics', '600.69', '32', '174'),"
190,Effort,Toys & Games,73.14,93,575,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('190', 'Effort', 'Toys & Games', '73.14', 93', 575');","('190', 'Effort', 'Toys & Games', '73.14', '93', '575'),"
191,Tv,Toys & Games,282.58,55,619,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('191', 'Tv', 'Toys & Games', '282.58', 55', 619');","('191', 'Tv', 'Toys & Games', '282.58', '55', '619'),"
192,Member,Toys & Games,844.94,99,267,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('192', 'Member', 'Toys & Games', '844.94', 99', 267');","('192', 'Member', 'Toys & Games', '844.94', '99', '267'),"
193,Society,Clothing,775.73,98,29,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('193', 'Society', 'Clothing', '775.73', 98', 29');","('193', 'Society', 'Clothing', '775.73', '98', '29'),"
194,Born,Home & Garden,92.12,87,748,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('194', 'Born', 'Home & Garden', '92.12', 87', 748');","('194', 'Born', 'Home & Garden', '92.12', '87', '748'),"
195,Kitchen,Toys & Games,234.61,42,581,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('195', 'Kitchen', 'Toys & Games', '234.61', 42', 581');","('195', 'Kitchen', 'Toys & Games', '234.61', '42', '581'),"
196,Mr,Electronics,824.82,76,980,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('196', 'Mr', 'Electronics', '824.82', 76', 980');","('196', 'Mr', 'Electronics', '824.82', '76', '980'),"
197,Concern,Electronics,340.11,16,635,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('197', 'Concern', 'Electronics', '340.11', 16', 635');","('197', 'Concern', 'Electronics', '340.11', '16', '635'),"
198,Physical,Home & Garden,792.9,68,808,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('198', 'Physical', 'Home & Garden', '792.9', 68', 808');","('198', 'Physical', 'Home & Garden', '792.9', '68', '808'),"
199,Thousand,Electronics,774.51,36,483,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('199', 'Thousand', 'Electronics', '774.51', 36', 483');","('199', 'Thousand', 'Electronics', '774.51', '36', '483'),"
200,Walk,Books,154.7,95,524,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('200', 'Walk', 'Books', '154.7', 95', 524');","('200', 'Walk', 'Books', '154.7', '95', '524'),"
201,Sound,Books,946.02,12,740,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('201', 'Sound', 'Books', '946.02', 12', 740');","('201', 'Sound', 'Books', '946.02', '12', '740'),"
202,Our,Toys & Games,934.06,84,845,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('202', 'Our', 'Toys & Games', '934.06', 84', 845');","('202', 'Our', 'Toys & Games', '934.06', '84', '845'),"
203,Fill,Clothing,725.72,46,678,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('203', 'Fill', 'Clothing', '725.72', 46', 678');","('203', 'Fill', 'Clothing', '725.72', '46', '678'),"
204,Up,Books,730.63,62,923,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('204', 'Up', 'Books', '730.63', 62', 923');","('204', 'Up', 'Books', '730.63', '62', '923'),"
205,Take,Clothing,224.75,55,383,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('205', 'Take', 'Clothing', '224.75', 55', 383');","('205', 'Take', 'Clothing', '224.75', '55', '383'),"
206,Speak,Home & Garden,808.23,52,854,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('206', 'Speak', 'Home & Garden', '808.23', 52', 854');","('206', 'Speak', 'Home & Garden', '808.23', '52', '854'),"
207,News,Clothing,137.14,3,354,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('207', 'News', 'Clothing', '137.14', 3', 354');","('207', 'News', 'Clothing', '137.14', '3', '354'),"
208,Doctor,Toys & Games,656.24,59,402,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('208', 'Doctor', 'Toys & Games', '656.24', 59', 402');","('208', 'Doctor', 'Toys & Games', '656.24', '59', '402'),"
209,Pull,Clothing,55.22,68,123,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('209', 'Pull', 'Clothing', '55.22', 68', 123');","('209', 'Pull', 'Clothing', '55.22', '68', '123'),"
210,Actually,Toys & Games,11.67,75,906,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('210', 'Actually', 'Toys & Games', '11.67', 75', 906');","('210', 'Actually', 'Toys & Games', '11.67', '75', '906'),"
211,Camera,Clothing,929.48,3,924,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('211', 'Camera', 'Clothing', '929.48', 3', 924');","('211', 'Camera', 'Clothing', '929.48', '3', '924'),"
212,Old,Home & Garden,383.93,30,92,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('212', 'Old', 'Home & Garden', '383.93', 30', 92');","('212', 'Old', 'Home & Garden', '383.93', '30', '92'),"
213,Local,Home & Garden,466.19,20,968,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('213', 'Local', 'Home & Garden', '466.19', 20', 968');","('213', 'Local', 'Home & Garden', '466.19', '20', '968'),"
214,Per,Toys & Games,171.75,6,891,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('214', 'Per', 'Toys & Games', '171.75', 6', 891');","('214', 'Per', 'Toys & Games', '171.75', '6', '891'),"
215,Style,Electronics,341.19,100,572,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('215', 'Style', 'Electronics', '341.19', 100', 572');","('215', 'Style', 'Electronics', '341.19', '100', '572'),"
216,Camera,Clothing,664.74,86,365,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('216', 'Camera', 'Clothing', '664.74', 86', 365');","('216', 'Camera', 'Clothing', '664.74', '86', '365'),"
217,Minute,Home & Garden,268.44,32,638,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('217', 'Minute', 'Home & Garden', '268.44', 32', 638');","('217', 'Minute', 'Home & Garden', '268.44', '32', '638'),"
218,Feel,Books,321.49,29,878,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('218', 'Feel', 'Books', '321.49', 29', 878');","('218', 'Feel', 'Books', '321.49', '29', '878'),"
219,Agent,Clothing,971.18,70,115,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('219', 'Agent', 'Clothing', '971.18', 70', 115');","('219', 'Agent', 'Clothing', '971.18', '70', '115'),"
220,Economic,Clothing,632.06,65,61,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('220', 'Economic', 'Clothing', '632.06', 65', 61');","('220', 'Economic', 'Clothing', '632.06', '65', '61'),"
221,Indicate,Books,492.52,20,737,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('221', 'Indicate', 'Books', '492.52', 20', 737');","('221', 'Indicate', 'Books', '492.52', '20', '737'),"
222,Move,Books,506.75,97,204,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('222', 'Move', 'Books', '506.75', 97', 204');","('222', 'Move', 'Books', '506.75', '97', '204'),"
223,Involve,Clothing,905.19,21,572,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('223', 'Involve', 'Clothing', '905.19', 21', 572');","('223', 'Involve', 'Clothing', '905.19', '21', '572'),"
224,Stop,Books,706.38,17,562,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('224', 'Stop', 'Books', '706.38', 17', 562');","('224', 'Stop', 'Books', '706.38', '17', '562'),"
225,Debate,Toys & Games,283.01,75,638,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('225', 'Debate', 'Toys & Games', '283.01', 75', 638');","('225', 'Debate', 'Toys & Games', '283.01', '75', '638'),"
226,Again,Clothing,634.95,86,141,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('226', 'Again', 'Clothing', '634.95', 86', 141');","('226', 'Again', 'Clothing', '634.95', '86', '141'),"
227,Low,Home & Garden,841.99,73,210,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('227', 'Low', 'Home & Garden', '841.99', 73', 210');","('227', 'Low', 'Home & Garden', '841.99', '73', '210'),"
228,Myself,Home & Garden,510.54,84,148,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('228', 'Myself', 'Home & Garden', '510.54', 84', 148');","('228', 'Myself', 'Home & Garden', '510.54', '84', '148'),"
229,Include,Electronics,553.7,8,866,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('229', 'Include', 'Electronics', '553.7', 8', 866');","('229', 'Include', 'Electronics', '553.7', '8', '866'),"
230,Over,Clothing,291.39,56,134,,"INSERT INTO products(ProductID, Name, Category, Price, SupplierID, StockQuantity) VALUES ('230', 'Over', 'Clothing', '291.39', 56', 134');","('230', 'Over', 'Clothing', '291.39', '56', '134'),"
